transaction_id,customer_id,customer_name,timestamp,amount_inr,merchant,city,latitude,longitude,is_fraud
TXN100502,CUST1110,Ananya Reddy,2026-07-20 06:45:00,2567.43,Cash Withdrawal ATM,Hyderabad,17.385,78.4867,0
TXN100503,CUST1212,Kabir Gupta,2026-06-12 21:37:00,37608.38,Foreign Exchange Kiosk,Delhi,28.6139,77.209,1
TXN100504,CUST1234,Aditya Chatterjee,2026-09-02 16:08:00,5473.35,Amazon,Delhi,28.6139,77.209,0
TXN100505,CUST1271,Rohan Rao,2026-05-22 13:53:00,881.12,Electricity Board,Bangalore,12.9716,77.5946,0
TXN100506,CUST1090,Vihaan Gupta,2026-02-14 23:52:00,719.5,IRCTC,Pune,18.5204,73.8567,0
TXN100507,CUST1164,Rohan Gupta,2026-04-09 13:38:00,2390.06,Cash Withdrawal ATM,Hyderabad,17.385,78.4867,0
TXN100508,CUST1127,Sai Chatterjee,2026-09-04 10:18:00,3359.73,Swiggy,Pune,18.5204,73.8567,0
TXN100509,CUST1070,Aarav Singh,2026-06-29 23:32:00,3137.33,Local Kirana Store,Pune,18.5204,73.8567,0
TXN100510,CUST1280,Vivaan Kumar,2026-07-02 23:59:00,2742.47,Zomato,Delhi,28.6139,77.209,0
TXN100511,CUST1102,Vivaan Iyer,2026-07-02 09:43:00,444.62,Ola,Chennai,13.0827,80.2707,0
TXN100512,CUST1067,Aditya Joshi,2026-06-16 05:32:00,1628.37,Ola,Gurgaon,28.4595,77.0266,0
TXN100513,CUST1165,Vivaan Iyer,2026-07-14 11:35:00,2824.45,Uber,Kolkata,22.5726,88.3639,0
TXN100514,CUST1213,Neha Verma,2026-08-17 17:18:00,4796.38,IRCTC,Mumbai,19.076,72.8777,0
TXN100515,CUST1006,Ananya Nair,2026-01-07 12:09:00,139.93,Amazon,Pune,18.5204,73.8567,0
TXN100516,CUST1102,Vivaan Iyer,2026-07-21 05:18:00,622.46,Swiggy,Chennai,13.0827,80.2707,0
TXN100517,CUST1031,Vihaan Gupta,2026-03-17 06:48:00,3808.61,Myntra,Bangalore,12.9716,77.5946,0
TXN100518,CUST1231,Ishaan Nair,2026-08-11 21:47:00,4288.95,Zomato,Mumbai,19.076,72.8777,0
TXN100519,CUST1287,Diya Patel,2026-05-11 22:18:00,4784.87,Amazon,Delhi,28.6139,77.209,0
TXN100520,CUST1195,Neha Nair,2026-09-02 21:20:00,1410.13,Amazon,Delhi,28.6139,77.209,0
TXN100521,CUST1006,Ananya Nair,2026-02-21 19:55:00,324.07,PayU Recharge,Pune,18.5204,73.8567,0
TXN100522,CUST1115,Sanya Kumar,2026-06-30 22:41:00,992.7,Uber,Delhi,28.6139,77.209,0
TXN100523,CUST1279,Sai Mehta,2026-02-20 23:12:00,347.06,Swiggy,Pune,18.5204,73.8567,0
TXN100524,CUST1038,Sai Das,2026-02-14 23:32:00,1637.57,Amazon,Mumbai,19.076,72.8777,0
TXN100525,CUST1219,Aryan Singh,2026-03-09 04:10:00,5266.0,BigBasket,Pune,18.5204,73.8567,0
TXN100526,CUST1002,Aditya Chatterjee,2026-07-01 04:02:00,300.7,Myntra,Kolkata,22.5726,88.3639,0
TXN100527,CUST1026,Priya Gupta,2026-06-10 19:53:00,1560.42,PayU Recharge,Pune,18.5204,73.8567,0
TXN100528,CUST1293,Anika Chatterjee,2026-01-19 22:20:00,2684.48,Swiggy,Pune,18.5204,73.8567,0
TXN100529,CUST1266,Vivaan Kumar,2026-05-10 05:26:00,3466.16,IRCTC,Hyderabad,17.385,78.4867,0
TXN100530,CUST1047,Karan Rao,2026-08-15 06:42:00,1609.69,Myntra,Kolkata,22.5726,88.3639,0
TXN100531,CUST1150,Aditya Gupta,2026-07-12 19:33:00,2041.35,Electricity Board,Bangalore,12.9716,77.5946,0
TXN100532,CUST1004,Karan Chatterjee,2026-03-30 14:15:00,6737.37,Uber,Delhi,28.6139,77.209,0
TXN100533,CUST1124,Karan Iyer,2026-06-24 10:24:00,4066.56,Flipkart,Kolkata,22.5726,88.3639,0
TXN100534,CUST1197,Ishaan Patel,2026-07-05 09:01:00,5752.61,Cash Withdrawal ATM,Chennai,13.0827,80.2707,0
TXN100535,CUST1191,Kabir Iyer,2026-05-11 14:31:00,2584.93,Ola,Pune,18.5204,73.8567,0
TXN100536,CUST1098,Rohan Das,2026-01-22 03:10:00,1642.34,Cash Withdrawal ATM,Delhi,28.6139,77.209,0
TXN100537,CUST1275,Kabir Patel,2026-06-10 02:13:00,5420.99,Cash Withdrawal ATM,Hyderabad,17.385,78.4867,0
TXN100538,CUST1109,Meera Rao,2026-04-19 03:13:00,4208.09,Local Kirana Store,Delhi,28.6139,77.209,0
TXN100539,CUST1222,Ananya Gupta,2026-08-29 02:47:00,965.44,Amazon,Jaipur,26.9124,75.7873,0
TXN100540,CUST1235,Kabir Chatterjee,2026-01-10 02:04:00,227.8,Cash Withdrawal ATM,Pune,18.5204,73.8567,0
TXN100541,CUST1128,Sanya Rao,2026-05-28 07:58:00,2040.0,IRCTC,Delhi,28.6139,77.209,0
TXN100542,CUST1230,Vivaan Gupta,2026-04-21 10:01:00,4324.76,Flipkart,Pune,18.5204,73.8567,0
TXN100543,CUST1273,Riya Mehta,2026-07-04 19:04:00,13294.84,Crypto Exchange XYZ,Kolkata,22.5726,88.3639,1
TXN100544,CUST1183,Arjun Singh,2026-01-28 09:50:00,5305.62,Uber,Bangalore,12.9716,77.5946,0
TXN100545,CUST1044,Aditya Verma,2026-08-26 14:24:00,685.66,Ola,Hyderabad,17.385,78.4867,0
TXN100546,CUST1015,Ananya Joshi,2026-05-17 07:08:00,1063.48,Cash Withdrawal ATM,Pune,18.5204,73.8567,0
TXN100547,CUST1279,Sai Mehta,2026-06-12 04:19:00,514.48,Cash Withdrawal ATM,Pune,18.5204,73.8567,0
TXN100548,CUST1191,Kabir Iyer,2026-01-03 17:55:00,5014.75,Flipkart,Pune,18.5204,73.8567,0
TXN100549,CUST1021,Diya Patel,2026-06-02 12:34:00,19131.16,Unknown Merchant Ltd,Jaipur,26.9124,75.7873,1
TXN100550,CUST1176,Aryan Patel,2026-08-20 20:54:00,3492.29,Swiggy,Kolkata,22.5726,88.3639,0
TXN100551,CUST1094,Neha Iyer,2026-08-02 08:12:00,587.58,Ola,Delhi,28.6139,77.209,0
TXN100552,CUST1290,Rohan Mehta,2026-08-06 17:29:00,4512.31,Flipkart,Pune,18.5204,73.8567,0
TXN100553,CUST1148,Priya Verma,2026-03-06 03:12:00,2598.25,PayU Recharge,Pune,18.5204,73.8567,0
TXN100554,CUST1169,Vivaan Kumar,2026-06-21 20:15:00,457.23,Uber,Gurgaon,28.4595,77.0266,0
TXN100555,CUST1035,Sanya Joshi,2026-03-23 15:28:00,2473.44,Ola,Pune,18.5204,73.8567,0
TXN100556,CUST1156,Meera Nair,2026-02-09 18:36:00,2663.5,Myntra,Delhi,28.6139,77.209,0
TXN100557,CUST1219,Aryan Singh,2026-03-22 07:50:00,3505.17,Local Kirana Store,Pune,18.5204,73.8567,0
TXN100558,CUST1223,Sai Sharma,2026-04-03 04:43:00,4796.26,PayU Recharge,Kolkata,22.5726,88.3639,0
TXN100559,CUST1236,Aditya Reddy,2026-07-18 09:31:00,2531.37,Swiggy,Delhi,28.6139,77.209,0
TXN100560,CUST1041,Karan Sharma,2026-08-08 04:57:00,4364.27,BigBasket,Chennai,13.0827,80.2707,0
TXN100561,CUST1039,Karan Chatterjee,2026-08-17 00:54:00,1462.42,Amazon,Gurgaon,28.4595,77.0266,0
TXN100562,CUST1297,Ananya Patel,2026-07-16 18:13:00,3168.4,Electricity Board,Gurgaon,28.4595,77.0266,0
TXN100563,CUST1133,Ishaan Das,2026-05-19 15:41:00,1230.57,Myntra,Chennai,13.0827,80.2707,0
TXN100564,CUST1200,Diya Iyer,2026-07-17 18:46:00,2833.76,Swiggy,Pune,18.5204,73.8567,0
TXN100565,CUST1237,Aryan Sharma,2026-01-24 12:23:00,4062.79,Ola,Bangalore,12.9716,77.5946,0
TXN100566,CUST1122,Anika Singh,2026-07-26 19:43:00,1933.61,Electricity Board,Mumbai,19.076,72.8777,0
TXN100567,CUST1071,Ishaan Singh,2026-02-15 18:36:00,4853.3,Swiggy,Jaipur,26.9124,75.7873,0
TXN100568,CUST1247,Rohan Sharma,2026-01-11 07:48:00,4392.04,Flipkart,Gurgaon,28.4595,77.0266,0
TXN100569,CUST1135,Reyansh Gupta,2026-01-11 21:13:00,588.34,Cash Withdrawal ATM,Delhi,28.6139,77.209,0
TXN100570,CUST1184,Diya Chatterjee,2026-08-23 14:56:00,2273.18,Ola,Jaipur,26.9124,75.7873,0
TXN100571,CUST1165,Vivaan Iyer,2026-09-05 16:40:00,3830.71,Local Kirana Store,Kolkata,22.5726,88.3639,0
TXN100572,CUST1134,Ananya Patel,2026-05-26 05:24:00,2353.5,Myntra,Pune,18.5204,73.8567,0
TXN100573,CUST1039,Karan Chatterjee,2026-04-07 07:33:00,1315.28,Myntra,Gurgaon,28.4595,77.0266,0
TXN100574,CUST1249,Vivaan Reddy,2026-08-16 19:00:00,4707.63,Swiggy,Pune,18.5204,73.8567,0
TXN100575,CUST1225,Ananya Iyer,2026-01-20 16:41:00,3059.99,Swiggy,Pune,18.5204,73.8567,0
TXN100576,CUST1095,Rohan Rao,2026-06-04 22:52:00,346.88,Zomato,Pune,18.5204,73.8567,0
TXN100577,CUST1212,Kabir Gupta,2026-07-04 03:30:00,2665.42,PayU Recharge,Delhi,28.6139,77.209,0
TXN100578,CUST1107,Aarav Gupta,2026-06-15 13:01:00,2656.39,Swiggy,Chennai,13.0827,80.2707,0
TXN100579,CUST1293,Anika Chatterjee,2026-02-04 20:32:00,1411.6,Uber,Pune,18.5204,73.8567,0
TXN100580,CUST1075,Neha Das,2026-03-08 05:33:00,20831.65,Unknown Merchant Ltd,Jaipur,26.9124,75.7873,1
TXN100581,CUST1009,Vihaan Verma,2026-07-06 21:52:00,777.19,Flipkart,Kolkata,22.5726,88.3639,0
TXN100582,CUST1110,Ananya Reddy,2026-05-01 15:10:00,2204.13,IRCTC,Hyderabad,17.385,78.4867,0
TXN100583,CUST1073,Vivaan Chatterjee,2026-07-30 05:39:00,810.59,BigBasket,Jaipur,26.9124,75.7873,0
TXN100584,CUST1085,Sanya Reddy,2026-03-29 14:38:00,2586.89,Zomato,Jaipur,26.9124,75.7873,0
TXN100585,CUST1193,Ananya Mehta,2026-01-28 00:12:00,4297.43,Electricity Board,Kolkata,22.5726,88.3639,0
TXN100586,CUST1214,Neha Verma,2026-06-05 03:11:00,1407.2,Uber,Delhi,28.6139,77.209,0
TXN100587,CUST1019,Aditya Chatterjee,2026-05-17 16:48:00,2825.14,PayU Recharge,Bangalore,12.9716,77.5946,0
TXN100588,CUST1066,Vivaan Patel,2026-05-19 00:57:00,460.08,Ola,Jaipur,26.9124,75.7873,0
TXN100589,CUST1220,Riya Sharma,2026-04-05 01:44:00,1958.71,Zomato,Mumbai,19.076,72.8777,0
TXN100590,CUST1246,Aarav Patel,2026-04-08 11:37:00,5197.61,Cash Withdrawal ATM,Jaipur,26.9124,75.7873,0
TXN100591,CUST1294,Aarav Rao,2026-02-04 08:30:00,3098.82,Flipkart,Kolkata,22.5726,88.3639,0
TXN100592,CUST1145,Sanya Nair,2026-05-20 13:16:00,2816.72,Local Kirana Store,Bangalore,12.9716,77.5946,0
TXN100593,CUST1003,Aarav Verma,2026-01-31 16:00:00,1841.94,Zomato,Gurgaon,28.4595,77.0266,0
TXN100594,CUST1161,Meera Mehta,2026-01-28 04:27:00,4638.55,BigBasket,Bangalore,12.9716,77.5946,0
TXN100595,CUST1133,Ishaan Das,2026-04-19 18:23:00,1072.96,Ola,Chennai,13.0827,80.2707,0
TXN100596,CUST1203,Reyansh Reddy,2026-04-16 17:50:00,2606.89,Swiggy,Hyderabad,17.385,78.4867,0
TXN100597,CUST1189,Aarav Nair,2026-05-04 08:19:00,1820.15,Cash Withdrawal ATM,Chennai,13.0827,80.2707,0
TXN100598,CUST1203,Reyansh Reddy,2026-08-07 21:07:00,3075.86,PayU Recharge,Hyderabad,17.385,78.4867,0
TXN100599,CUST1082,Diya Singh,2026-05-11 12:50:00,2227.73,Electricity Board,Bangalore,12.9716,77.5946,0
TXN100600,CUST1026,Priya Gupta,2026-09-04 20:00:00,1751.77,Swiggy,Pune,18.5204,73.8567,0
TXN100601,CUST1241,Kabir Kumar,2026-04-22 02:04:00,1157.61,Myntra,Mumbai,19.076,72.8777,0
TXN100602,CUST1040,Anika Joshi,2026-07-05 12:59:00,6855.18,Uber,Bangalore,12.9716,77.5946,0
TXN100603,CUST1266,Vivaan Kumar,2026-09-04 19:03:00,4804.11,Swiggy,Hyderabad,17.385,78.4867,0
TXN100604,CUST1253,Rohan Verma,2026-02-21 21:59:00,1472.11,BigBasket,Gurgaon,28.4595,77.0266,0
TXN100605,CUST1099,Aditya Mehta,2026-06-03 16:33:00,66429.83,Foreign Exchange Kiosk,Lagos,6.5244,3.3792,1
TXN100606,CUST1122,Anika Singh,2026-09-07 05:05:00,4346.76,Cash Withdrawal ATM,Mumbai,19.076,72.8777,0
TXN100607,CUST1204,Aryan Joshi,2026-04-12 12:37:00,1763.38,Amazon,Jaipur,26.9124,75.7873,0
TXN100608,CUST1035,Sanya Joshi,2026-05-21 09:46:00,3970.68,Uber,Pune,18.5204,73.8567,0
TXN100609,CUST1178,Ishaan Rao,2026-07-28 08:14:00,5350.37,Zomato,Mumbai,19.076,72.8777,0
TXN100610,CUST1232,Ishaan Mehta,2026-05-28 00:16:00,1640.33,Electricity Board,Kolkata,22.5726,88.3639,0
TXN100611,CUST1054,Aditya Sharma,2026-05-09 09:21:00,1128.67,Cash Withdrawal ATM,Chennai,13.0827,80.2707,0
TXN100612,CUST1262,Priya Das,2026-08-13 17:52:00,3915.09,BigBasket,Hyderabad,17.385,78.4867,0
TXN100613,CUST1226,Aditya Patel,2026-05-25 15:49:00,1759.33,Myntra,Gurgaon,28.4595,77.0266,0
TXN100614,CUST1234,Aditya Chatterjee,2026-08-18 18:55:00,1971.76,Flipkart,Delhi,28.6139,77.209,0
TXN100615,CUST1132,Neha Joshi,2026-06-12 07:43:00,1073.85,Cash Withdrawal ATM,Bangalore,12.9716,77.5946,0
TXN100616,CUST1161,Meera Mehta,2026-04-01 16:34:00,2053.17,BigBasket,Bangalore,12.9716,77.5946,0
TXN100617,CUST1127,Sai Chatterjee,2026-04-13 21:47:00,4658.11,Flipkart,Pune,18.5204,73.8567,0
TXN100618,CUST1283,Sai Gupta,2026-05-02 10:22:00,607.91,Uber,Bangalore,12.9716,77.5946,0
TXN100619,CUST1137,Rohan Patel,2026-07-11 21:59:00,4716.21,PayU Recharge,Gurgaon,28.4595,77.0266,0
TXN100620,CUST1102,Vivaan Iyer,2026-03-03 08:13:00,383.56,Zomato,Chennai,13.0827,80.2707,0
TXN100621,CUST1182,Vihaan Singh,2026-01-28 03:58:00,2294.28,Ola,Chennai,13.0827,80.2707,0
TXN100622,CUST1252,Ishaan Das,2026-07-15 17:02:00,6368.0,Myntra,Delhi,28.6139,77.209,0
TXN100623,CUST1161,Meera Mehta,2026-08-14 18:55:00,3120.62,Swiggy,Bangalore,12.9716,77.5946,0
TXN100624,CUST1261,Ishaan Rao,2026-02-26 18:08:00,785.23,Cash Withdrawal ATM,Hyderabad,17.385,78.4867,0
TXN100625,CUST1216,Ananya Verma,2026-05-19 01:32:00,3057.87,Ola,Jaipur,26.9124,75.7873,0
TXN100626,CUST1089,Aarav Patel,2026-01-31 22:33:00,2546.11,Local Kirana Store,Jaipur,26.9124,75.7873,0
TXN100627,CUST1004,Karan Chatterjee,2026-02-23 12:37:00,47401.76,Unknown Merchant Ltd,Delhi,28.6139,77.209,1
TXN100628,CUST1132,Neha Joshi,2026-03-09 07:17:00,868.38,Uber,Bangalore,12.9716,77.5946,0
TXN100629,CUST1175,Ishaan Verma,2026-05-08 13:13:00,2532.1,Cash Withdrawal ATM,Delhi,28.6139,77.209,0
TXN100630,CUST1190,Neha Reddy,2026-04-13 08:28:00,1574.62,Swiggy,Chennai,13.0827,80.2707,0
TXN100631,CUST1294,Aarav Rao,2026-07-28 03:46:00,1884.84,Zomato,Kolkata,22.5726,88.3639,0
TXN100632,CUST1284,Riya Rao,2026-04-08 06:09:00,2823.68,Local Kirana Store,Kolkata,22.5726,88.3639,0
TXN100633,CUST1076,Vivaan Das,2026-01-03 05:26:00,1721.31,Ola,Mumbai,19.076,72.8777,0
TXN100634,CUST1264,Priya Kumar,2026-03-22 15:19:00,1619.1,Uber,Gurgaon,28.4595,77.0266,0
TXN100635,CUST1024,Diya Verma,2026-06-26 05:03:00,3467.15,BigBasket,Gurgaon,28.4595,77.0266,0
TXN100636,CUST1243,Meera Rao,2026-01-25 14:47:00,417.33,Myntra,Jaipur,26.9124,75.7873,0
TXN100637,CUST1184,Diya Chatterjee,2026-08-27 08:22:00,2162.51,Flipkart,Jaipur,26.9124,75.7873,0
TXN100638,CUST1179,Vivaan Kumar,2026-09-04 19:12:00,3994.05,Ola,Jaipur,26.9124,75.7873,0
TXN100639,CUST1275,Kabir Patel,2026-07-19 09:22:00,3821.82,Electricity Board,Hyderabad,17.385,78.4867,0
TXN100640,CUST1249,Vivaan Reddy,2026-04-25 02:24:00,5233.11,PayU Recharge,Pune,18.5204,73.8567,0
TXN100641,CUST1074,Kabir Sharma,2026-06-13 10:26:00,5639.4,Uber,Delhi,28.6139,77.209,0
TXN100642,CUST1207,Aarav Mehta,2026-01-19 02:10:00,1042.72,Myntra,Jaipur,26.9124,75.7873,0
TXN100643,CUST1162,Arjun Chatterjee,2026-07-01 08:38:00,480.75,BigBasket,Jaipur,26.9124,75.7873,0
TXN100644,CUST1227,Aryan Patel,2026-08-29 11:47:00,4002.04,PayU Recharge,Gurgaon,28.4595,77.0266,0
TXN100645,CUST1211,Ishaan Nair,2026-08-07 00:08:00,4675.36,Ola,Hyderabad,17.385,78.4867,0
TXN100646,CUST1128,Sanya Rao,2026-06-29 23:05:00,1910.73,IRCTC,Delhi,28.6139,77.209,0
TXN100647,CUST1052,Aryan Das,2026-08-28 15:35:00,1109.87,Cash Withdrawal ATM,Gurgaon,28.4595,77.0266,0
TXN100648,CUST1203,Reyansh Reddy,2026-01-22 03:16:00,2756.12,Flipkart,Hyderabad,17.385,78.4867,0
TXN100649,CUST1199,Sanya Kumar,2026-03-05 23:18:00,3694.36,Swiggy,Chennai,13.0827,80.2707,0
TXN100650,CUST1067,Aditya Joshi,2026-02-13 00:02:00,1817.46,Myntra,Gurgaon,28.4595,77.0266,0
TXN100651,CUST1243,Meera Rao,2026-08-11 17:59:00,386.21,PayU Recharge,Jaipur,26.9124,75.7873,0
TXN100652,CUST1069,Meera Sharma,2026-06-28 17:11:00,3604.11,PayU Recharge,Bangalore,12.9716,77.5946,0
TXN100653,CUST1288,Ishaan Patel,2026-06-13 20:34:00,1209.63,Myntra,Jaipur,26.9124,75.7873,0
TXN100654,CUST1246,Aarav Patel,2026-07-26 02:28:00,3218.55,IRCTC,Jaipur,26.9124,75.7873,0
TXN100655,CUST1133,Ishaan Das,2026-01-03 00:33:00,1269.34,Swiggy,Chennai,13.0827,80.2707,0
TXN100656,CUST1176,Aryan Patel,2026-05-17 00:44:00,4904.78,Cash Withdrawal ATM,Kolkata,22.5726,88.3639,0
TXN100657,CUST1244,Priya Verma,2026-07-16 13:51:00,1797.56,Zomato,Chennai,13.0827,80.2707,0
TXN100658,CUST1003,Aarav Verma,2026-02-18 13:56:00,2232.47,IRCTC,Gurgaon,28.4595,77.0266,0
TXN100659,CUST1127,Sai Chatterjee,2026-07-08 20:24:00,4684.03,Zomato,Pune,18.5204,73.8567,0
TXN100660,CUST1134,Ananya Patel,2026-06-10 07:33:00,2579.66,Uber,Pune,18.5204,73.8567,0
TXN100661,CUST1139,Aarav Joshi,2026-07-10 17:51:00,2830.8,Zomato,Mumbai,19.076,72.8777,0
TXN100662,CUST1035,Sanya Joshi,2026-03-16 03:40:00,2852.65,PayU Recharge,Pune,18.5204,73.8567,0
TXN100663,CUST1139,Aarav Joshi,2026-05-06 06:20:00,1912.41,Amazon,Mumbai,19.076,72.8777,0
TXN100664,CUST1273,Riya Mehta,2026-09-06 01:18:00,5892.38,Foreign Exchange Kiosk,Kolkata,22.5726,88.3639,1
TXN100665,CUST1119,Meera Chatterjee,2026-01-04 15:13:00,1924.61,BigBasket,Gurgaon,28.4595,77.0266,0
TXN100666,CUST1255,Ishaan Das,2026-04-29 22:50:00,1915.85,Flipkart,Pune,18.5204,73.8567,0
TXN100667,CUST1074,Kabir Sharma,2026-07-18 12:04:00,38504.42,Foreign Exchange Kiosk,Delhi,28.6139,77.209,1
TXN100668,CUST1195,Neha Nair,2026-02-01 22:15:00,851.18,PayU Recharge,Delhi,28.6139,77.209,0
TXN100669,CUST1126,Arjun Reddy,2026-01-09 06:29:00,4082.74,Flipkart,Kolkata,22.5726,88.3639,0
TXN100670,CUST1266,Vivaan Kumar,2026-02-23 15:24:00,3925.93,BigBasket,Hyderabad,17.385,78.4867,0
TXN100671,CUST1165,Vivaan Iyer,2026-07-06 01:47:00,4141.21,Electricity Board,Kolkata,22.5726,88.3639,0
TXN100672,CUST1062,Ananya Reddy,2026-06-13 09:12:00,3951.94,Amazon,Gurgaon,28.4595,77.0266,0
TXN100673,CUST1111,Ishaan Rao,2026-03-02 20:27:00,1670.46,Swiggy,Gurgaon,28.4595,77.0266,0
TXN100674,CUST1141,Vivaan Das,2026-04-12 07:00:00,1753.79,Uber,Gurgaon,28.4595,77.0266,0
TXN100675,CUST1243,Meera Rao,2026-02-09 11:49:00,294.74,Swiggy,Jaipur,26.9124,75.7873,0
TXN100676,CUST1255,Ishaan Das,2026-06-08 10:59:00,5295.16,Cash Withdrawal ATM,Pune,18.5204,73.8567,0
TXN100677,CUST1030,Karan Nair,2026-06-15 04:44:00,4029.14,Crypto Exchange XYZ,Mumbai,19.076,72.8777,1
TXN100678,CUST1162,Arjun Chatterjee,2026-07-21 20:48:00,355.87,PayU Recharge,Jaipur,26.9124,75.7873,0
TXN100679,CUST1098,Rohan Das,2026-04-07 11:46:00,9776.66,Foreign Exchange Kiosk,Lagos,6.5244,3.3792,1
TXN100680,CUST1224,Riya Nair,2026-05-19 22:31:00,322.13,Swiggy,Pune,18.5204,73.8567,0
TXN100681,CUST1278,Vihaan Joshi,2026-07-07 14:17:00,5243.62,Uber,Mumbai,19.076,72.8777,0
TXN100682,CUST1283,Sai Gupta,2026-05-16 04:28:00,673.14,BigBasket,Bangalore,12.9716,77.5946,0
TXN100683,CUST1277,Ishaan Reddy,2026-01-01 20:32:00,3300.81,Swiggy,Mumbai,19.076,72.8777,0
TXN100684,CUST1009,Vihaan Verma,2026-04-04 19:15:00,814.13,Flipkart,Kolkata,22.5726,88.3639,0
TXN100685,CUST1275,Kabir Patel,2026-02-18 16:43:00,4620.65,Electricity Board,Hyderabad,17.385,78.4867,0
TXN100686,CUST1078,Meera Verma,2026-03-24 13:41:00,4062.44,Flipkart,Gurgaon,28.4595,77.0266,0
TXN100687,CUST1267,Meera Patel,2026-01-12 04:11:00,5846.96,Zomato,Bangalore,12.9716,77.5946,0
TXN100688,CUST1054,Aditya Sharma,2026-01-26 01:36:00,890.57,IRCTC,Chennai,13.0827,80.2707,0
TXN100689,CUST1250,Arjun Iyer,2026-06-29 18:16:00,2289.69,Zomato,Hyderabad,17.385,78.4867,0
TXN100690,CUST1036,Vihaan Iyer,2026-08-24 06:41:00,28294.45,Crypto Exchange XYZ,Kolkata,22.5726,88.3639,1
TXN100691,CUST1239,Sai Chatterjee,2026-01-16 11:35:00,5257.42,IRCTC,Kolkata,22.5726,88.3639,0
TXN100692,CUST1188,Riya Patel,2026-01-15 19:17:00,3040.76,Local Kirana Store,Kolkata,22.5726,88.3639,0
TXN100693,CUST1036,Vihaan Iyer,2026-01-20 06:33:00,892.69,Local Kirana Store,Kolkata,22.5726,88.3639,0
TXN100694,CUST1118,Kabir Singh,2026-02-18 06:33:00,1326.94,Uber,Jaipur,26.9124,75.7873,0
TXN100695,CUST1091,Vihaan Mehta,2026-05-23 13:47:00,891.92,Ola,Jaipur,26.9124,75.7873,0
TXN100696,CUST1295,Aarav Chatterjee,2026-04-28 22:42:00,3957.68,Flipkart,Delhi,28.6139,77.209,0
TXN100697,CUST1085,Sanya Reddy,2026-05-21 12:32:00,1986.58,Swiggy,Jaipur,26.9124,75.7873,0
TXN100698,CUST1273,Riya Mehta,2026-04-24 11:57:00,698.59,Myntra,Kolkata,22.5726,88.3639,0
TXN100699,CUST1190,Neha Reddy,2026-06-12 13:52:00,2839.11,Uber,Chennai,13.0827,80.2707,0
TXN100700,CUST1123,Riya Kumar,2026-02-24 12:49:00,2793.63,Local Kirana Store,Mumbai,19.076,72.8777,0
TXN100701,CUST1130,Riya Patel,2026-04-26 14:25:00,2005.28,Amazon,Chennai,13.0827,80.2707,0
TXN100702,CUST1145,Sanya Nair,2026-05-13 04:56:00,3277.93,BigBasket,Bangalore,12.9716,77.5946,0
TXN100703,CUST1113,Kabir Iyer,2026-03-22 00:49:00,3286.34,Local Kirana Store,Mumbai,19.076,72.8777,0
TXN100704,CUST1141,Vivaan Das,2026-05-11 17:36:00,1702.55,Swiggy,Gurgaon,28.4595,77.0266,0
TXN100705,CUST1048,Sanya Joshi,2026-04-02 02:08:00,28923.69,Unknown Merchant Ltd,Gurgaon,28.4595,77.0266,1
TXN100706,CUST1119,Meera Chatterjee,2026-03-18 02:36:00,2056.94,Zomato,Gurgaon,28.4595,77.0266,0
TXN100707,CUST1039,Karan Chatterjee,2026-07-22 15:11:00,1434.98,Local Kirana Store,Gurgaon,28.4595,77.0266,0
TXN100708,CUST1295,Aarav Chatterjee,2026-01-25 19:41:00,3416.88,Local Kirana Store,Delhi,28.6139,77.209,0
TXN100709,CUST1295,Aarav Chatterjee,2026-07-19 01:58:00,5425.48,Myntra,Delhi,28.6139,77.209,0
TXN100710,CUST1222,Ananya Gupta,2026-08-11 03:55:00,1034.1,Local Kirana Store,Jaipur,26.9124,75.7873,0
TXN100711,CUST1005,Reyansh Mehta,2026-06-11 12:03:00,2926.19,Amazon,Jaipur,26.9124,75.7873,0
TXN100712,CUST1163,Meera Chatterjee,2026-02-08 10:32:00,1062.42,Swiggy,Delhi,28.6139,77.209,0
TXN100713,CUST1025,Kabir Reddy,2026-04-11 14:48:00,3768.35,Electricity Board,Hyderabad,17.385,78.4867,0
TXN100714,CUST1046,Neha Das,2026-03-16 12:09:00,1498.92,Flipkart,Bangalore,12.9716,77.5946,0
TXN100715,CUST1243,Meera Rao,2026-01-13 17:25:00,381.28,IRCTC,Jaipur,26.9124,75.7873,0
TXN100716,CUST1256,Neha Nair,2026-06-28 04:48:00,2502.03,Electricity Board,Gurgaon,28.4595,77.0266,0
TXN100717,CUST1101,Sanya Gupta,2026-06-16 18:12:00,1320.09,Local Kirana Store,Kolkata,22.5726,88.3639,0
TXN100718,CUST1268,Vivaan Gupta,2026-01-19 08:49:00,2714.86,Ola,Jaipur,26.9124,75.7873,0
TXN100719,CUST1294,Aarav Rao,2026-06-21 13:27:00,2118.18,Zomato,Kolkata,22.5726,88.3639,0
TXN100720,CUST1164,Rohan Gupta,2026-06-17 00:49:00,1358.53,Myntra,Hyderabad,17.385,78.4867,0
TXN100721,CUST1226,Aditya Patel,2026-04-23 01:59:00,3120.11,Zomato,Gurgaon,28.4595,77.0266,0
TXN100722,CUST1191,Kabir Iyer,2026-07-06 02:07:00,5891.73,Zomato,Pune,18.5204,73.8567,0
TXN100723,CUST1075,Neha Das,2026-07-29 09:00:00,1255.63,Cash Withdrawal ATM,Jaipur,26.9124,75.7873,0
